track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index
Sounds from Shattered Seashells,5FMX7cb9rwWjdKCnB74DsF,Cities Of Cedar,4UdI8Vr8AJ0Pzkbuhdt1W0,Obfusc,7mxWXS9vNabNww98k0dyDn,20.0,25.0,2008-07-29,0.155,0.112,9.0,-21.716,0.0,0.0548,0.947,0.873,0.098,0.037,63.958,184280.0,0.01736,0.07399999999999995,0.0745
There Is No If,64TvI8ynrkN6ueIX1XnITk,Bloodflowers,5HJmojoRWpw0GYiRjdLT6B,The Cure,7bu3H8JO7d0UbMoVzbo70s,77.0,32.0,2000-02-15,0.622,0.499,11.0,-9.543,0.0,0.0329,0.519,0.0,0.369,0.463,94.894,222880.0,0.310378,0.519,0.481
Everywhere You Go,5JrK2mOGO2KdtBjLCgCpaM,Ultra Hits 2,5WrQmWd0UKXGBOtek46P8o,Fehrplay,6HcVFayEV6B5xgp59WXKbF,33.0,0.0,2014-08-26,0.519,0.895,3.0,-7.077,0.0,0.0334,0.077,0.899,0.784,0.676,125.581,363081.0,0.464505,-0.8220000000000001,0.7855000000000001
A Perfect Wedding Day,3iMTeZgIF95a0R3f3o19sF,27 Dresses,2Z7RyZnDVoKmhFeOEPhxvl,Randy Edelman,3shMd6Vll0mOcviQ3hrk8m,46.0,9.0,2008-01-01,0.366,0.165,8.0,-13.796,1.0,0.0349,0.85,0.363,0.105,0.316,119.288,160867.0,0.06039,0.487,0.2405
She Changed,61pjIpLJdKQ2B84ju9dvs2,Losing Focus,5bO6xroHiJZHCBkgezLYUO,Demrick,3hEgzEeaZ0hb3UXx1U1JRR,49.0,29.0,2015-02-24,0.752,0.683,0.0,-5.75,1.0,0.267,0.0278,0.0,0.0999,0.205,137.597,218613.0,0.5136160000000001,0.0278,0.444
"Violin Concerto No.2 In E, BWV 1042: 2. Adagio",4fANZsRQKAJKViPqgA3Dxg,"Bach, J.S.: Violin Concertos BWV 1041-1043",4ORRtG6LetuodMPkvpBJIs,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,77.0,9.0,1962-01-01,0.21,0.137,1.0,-21.405,0.0,0.0421,0.782,0.361,0.104,0.0578,95.516,429800.0,0.02877,0.42100000000000004,0.0974
HIs Mercy Endures,6QU8hTO8rIfX9jneCMAz0S,Psalms Hymns & Spiritual Songs Volume 3 Favor,37RGh0xTbIpkY0elnL1qQA,David Frazier,2Goo0wn79IZU9shfQ5ivoK,8.0,0.0,2009-09-04,0.482,0.425,10.0,-6.448,0.0,0.0304,0.851,0.0,0.14,0.474,97.592,144347.0,0.20484999999999998,0.851,0.4495
Anthem - Arranged by Rich Hasty,7iIFFL8xV2X31zSUIgS69g,Four Brothers,3l0H1y8ivIWjRMNigSB9if,Realtime,2NU9KJKv1HbZZiZmCOJVLi,11.0,1.0,2007-02-07,0.27,0.0557,4.0,-11.302,1.0,0.0323,0.984,6.74e-06,0.0991,0.111,132.362,204480.0,0.015039,0.98399326,0.08335000000000001
Blaze Up,1nKmC2cIhMg3BVXV17v2D3,EST 4 Life,5LBvuf9viMKNCL9og6rqmO,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,79.0,0.0,2013-01-16,0.845,0.681,4.0,-4.121,1.0,0.38,0.0582,0.0,0.128,0.771,76.095,146933.0,0.575445,0.0582,0.726
Svårt att säga nej - Havanna Version,0KIR3mAv2oPZM4kvIW0Vkq,Bo Kaspers Orkester - Hittills,42QwUQWZUhxRisqGdzvpd8,Bo Kaspers Orkester,2VE6Ge0qFHrqDC6KG6ECJn,51.0,16.0,1999-12-12,0.872,0.46,7.0,-11.399,0.0,0.0605,0.599,0.808,0.0948,0.814,117.594,150267.0,0.40112000000000003,-0.20900000000000007,0.637
All Of Me,1gJGzCUP5jLEVTF2Rq9A46,Squad Goals,0qNpZDHr50yHZLTmREOEf3,Scott Bradlee's Postmodern Jukebox,5HYNPEO2NNBONQkp3Mvwvc,61.0,36.0,2016-07-14,0.335,0.516,1.0,-5.6,1.0,0.0437,0.882,0.0,0.154,0.389,87.085,287750.0,0.17286,0.882,0.4525
More to Give,2REY1FbaHgFj2oubhGATSY,Music of Stevie Wonder and New Compositions: Live in New York 2011 - Season 8,3zIvw6wV042E6ycYo3G4mk,SFJazz Collective,43hgPgMNA2bf8Bh65qKsxh,14.0,0.0,2011-09-13,0.444,0.216,0.0,-16.146,1.0,0.0356,0.931,0.257,0.659,0.105,111.268,631533.0,0.095904,0.674,0.1605
Hey (Nah Neh Nah) - Club Mix,6zOz0r54x5pjsEnmaj1kzF,Ultra Weekend 7,5ihpBeVSbzSGgt6ZueJ9u7,Milk & Sugar,159cwGtgCzNpyHWY6tzihH,46.0,0.0,2013-07-23,0.839,0.826,6.0,-8.106,0.0,0.0536,0.000404,0.156,0.0384,0.766,126.484,304733.0,0.6930139999999999,-0.155596,0.796
Do You Still (Sleep Reimagination),7ckupr9wQx4qaOSGLMdUs8,Sleep,1ULSAPgEgIYZLqMVPPCIzV,Duvchi,0Pv1zES3REvZ4OuYrW2tGc,28.0,6.0,2016-02-23,0.639,0.481,11.0,-10.609,0.0,0.0285,0.084,0.813,0.0619,0.48,137.873,198493.0,0.307359,-0.729,0.4805
Atomic,1tXZi5bVP4NKFGHXOasHm4,Display,2Qwl719PJmTu5TSntSLJYJ,Phoria,0HDxlFsXwyrpufs4YgTNMm,42.0,14.0,2014-06-16,0.384,0.818,4.0,-5.351,0.0,0.0651,0.0062,0.0144,0.0781,0.182,189.972,273158.0,0.314112,-0.008199999999999999,0.5
"Someday (August 29, 1968) - Remastered",3iYNopresFzsdlQXZDEFoI,Chicago Transit Authority,4DjSI3qiOKsUlZo4NsgYFq,Chicago,3iDD7bnsjL9J4fO298r0L0,71.0,21.0,1969-04-28,0.535,0.718,1.0,-7.465,1.0,0.0355,0.0515,0.000221,0.251,0.705,125.878,250867.0,0.38413,0.051279,0.7115
You've Got Time,1vDMGBzqLJWZC5UzePDURw,You've Got Time,5QOP3w3rOF5TBYgzjGep5Y,Regina Spektor,3z6Gk257P9jNcZbBXJNX5i,63.0,47.0,2013-07-05,0.321,0.955,10.0,-2.749,0.0,0.146,0.00464,0.00897,0.269,0.331,167.467,189480.0,0.306555,-0.0043300000000000005,0.643
El Día Que Me Quieras,5X4Qy7dE6BTZISH3Jr1zeB,Baladas en la Intimidad,5ImXJIFDnxd5jZKUzQxoJ8,Jorge Zapata,7den0kwT9sBTmM7fjXNJEG,28.0,0.0,2009-11-24,0.479,0.249,3.0,-10.052,1.0,0.0463,0.915,0.865,0.122,0.0588,68.955,230093.0,0.11927099999999999,0.050000000000000044,0.1539
Power,3csghzVta9LoxoyMKNHars,"Wolf, Princess & Me",2pgW1GUvrPyjOoSfY2FOnq,Neon Dreams,2UQ6mFkiLYy5VHRJnajQYT,41.0,0.0,2017-09-22,0.779,0.771,8.0,-6.629,0.0,0.0624,0.0454,0.00152,0.107,0.578,120.001,186000.0,0.6006090000000001,0.04388,0.6745
I Think I Left My Heart With You (Live),1g7tqpKsiPKHeaAidYENob,One Night In The Mississippi Live,6YhCGkE28h6skNwj7iUErV,Little River Band,6clbbhnIqpHnqxwtOWcilg,57.0,0.0,2010-08-02,0.473,0.914,7.0,-3.832,1.0,0.0455,0.323,1.81e-05,0.979,0.356,119.018,234200.0,0.432322,0.3229819,0.635
Breaking up with Her,3GdSBQaP2vTeMLJZKgaLqU,Ugly & Angry,0v2XzCJFD6mbRB6GJfzHTc,Chris Porter,00G7U1s09YLtYGnwZTGru5,34.0,16.0,2014-02-18,0.382,0.983,10.0,-9.649,0.0,0.927,0.7,3.14e-06,0.775,0.0387,80.27,269771.0,0.375506,0.6999968599999999,0.51085
"Pièces de viole du Troisième Livre, suite VII en sol majeur: 2è Muzette [106] (1711)",3I43LbpikRH4W4ro2uQifO,Marin Marais: Pièces de viole des Cinq Livres,2uck0JvogtwyxmyvpFJ7sV,Marin Marais,3iPWeMA0avSRKrPKcLaTDE,40.0,4.0,2011-09-27,0.219,0.254,6.0,-15.058,1.0,0.0317,0.903,0.846,0.104,0.531,78.107,159920.0,0.055626,0.05700000000000005,0.3925
"Symphony No. 5 in D Minor, Op. 47: II. Allegretto",6TKRUXnFTrVzwwAbcd3R9h,"Schostakowitsch: Symphonies Nos. 1, 5, 6, 8, 10 & 15",1IJG7qjOOpdnmcYA3xF3zu,Dmitri Shostakovich,6s1pCNXcbdtQJlsnM1hRIA,60.0,2.0,,0.519,0.165,0.0,-17.977,1.0,0.0508,0.952,0.799,0.081,0.337,141.668,337000.0,0.085635,0.1529999999999999,0.251
Pee Wee's Big Adventure (Theme from the motion picture score),7Jl9xZgD7EBDejSemiXfVA,Pee Wee's Big Adventure (Theme from the Motion Picture),46CkevlKGXtDEnR7MTKzFL,Dominik Hauser,4MTfVjZzx72caVcbCjUK73,37.0,2.0,2012-07-18,0.695,0.388,5.0,-10.895,1.0,0.0501,0.863,0.304,0.165,0.618,81.837,61865.0,0.26966,0.5589999999999999,0.503
This Time,45FrQvJKdDYv23gUdogzc9,"Trench Muzik, Vol.3",2YKJhVTkgQooL5vCeHmAHK,Spodee,3b3DRCf7t5C5yV7WJrxvzo,46.0,2.0,2015-11-20,0.704,0.659,9.0,-7.191,1.0,0.256,0.381,0.0,0.0845,0.347,76.479,175707.0,0.463936,0.381,0.503
Despierto - En Vivo,0oNszdfUaBu6K72SODrlpE,Mucho + Que Sigo Invicto,5aEOw15SJxUChDq7RPQzeA,Silvestre Dangond,3OcvS8PzSGYMBvLdzY6g3e,68.0,25.0,2015-04-22,0.537,0.789,9.0,-7.291,1.0,0.361,0.44,0.0,0.722,0.674,161.455,285427.0,0.42369300000000004,0.44,0.7315
What's Your Story?,10ohlXs08352SiqYsmCOkb,Throw it to the Universe,7uLJWaAXCeutNqjyP5Q82x,The Soundtrack Of Our Lives,1DoYbXxolkSNTovBmuG0C2,38.0,21.0,2012-04-16,0.323,0.359,0.0,-9.999,1.0,0.0298,0.863,0.0111,0.144,0.143,129.598,239027.0,0.115957,0.8519,0.251
Atoms & Void,5uLVfnl2iAfwdx2o6e6qdi,Atoms & Void,0llMrhketBExr4I8ppdOto,Universal Sigh,3kB5Np3PDXMJkCaqqFa1HY,1.0,0.0,2016-05-03,0.643,0.657,11.0,-7.093,0.0,0.0379,0.000467,0.852,0.341,0.52,135.892,443933.0,0.422451,-0.851533,0.5885
50 Yoga,0ZbjMuLdlGLHCzo4zm134Y,"Tiefenentspannung - 50 Spuren Heilende Geräusche der Natur mit Entspannungsmusik für Meditation, Spa, Yoga und Massage",1GAe5lV4gH7eZ2kfRbZYiH,Zen Buddhismus Regeneration Sammlung,16AvlhBA5Spw9JLPb62DZ7,29.0,0.0,2017-02-23,0.106,0.196,0.0,-25.51,1.0,0.0403,0.849,0.987,0.112,0.194,79.082,205193.0,0.020776,-0.138,0.195
Prelude to Adventure in Space,5vLnnykk2QK9CZ2ww2R3Nt,Solo in Rio 1959,60xmVPU5u2ABpEqi2g8ZIn,Luiz Bonfá,174ThXFgQg2VCq9r3m8ceb,56.0,21.0,2005-02-22,0.511,0.103,4.0,-24.206,0.0,0.0946,0.834,0.872,0.111,0.238,99.648,119453.0,0.052633,-0.038000000000000034,0.17049999999999998
Know Your Name,3vGQiBPSkbT4nJLswGe9tf,Some Kinda...,09idklQr5JtTTVoBtfn1XN,Dwele,7u6LfVyYpEzMpHLL7jTyvU,69.0,21.0,2005-01-01,0.754,0.476,10.0,-8.888,0.0,0.256,0.45,3.71e-06,0.354,0.629,92.994,257000.0,0.358904,0.44999629,0.5525
Simply Redeemed,0S0R1w1OXgATANUWWuqd6E,Just Love,0DB3QOq4vqQFhwqth3EzCS,Brian Courtney Wilson,5K2BdUwQNqXy70BX2L8BQx,41.0,14.0,2009-06-02,0.642,0.563,6.0,-7.758,1.0,0.0403,0.602,2.32e-05,0.141,0.331,119.956,273360.0,0.361446,0.6019768,0.44699999999999995
Angel (Slo Jam Rap),4osyxG2SA6YhtFT7Eskk51,Angel,3CD4hrOqlolP5zNmhVljAU,Amanda Perez,5DqmNLPM1kAbSBQk2FMm6b,44.0,15.0,2003-01-01,0.786,0.643,9.0,-6.898,0.0,0.0717,0.226,0.0,0.187,0.484,119.963,237067.0,0.505398,0.226,0.5635
Yalli Amamk Haiati,6CKPaXXnIecr9UPAxg9Cie,Yaraany,7zfuEMSBTr1pFUGRq2PekM,Lydia Shadid,0sdXeXvPoi5rpiK66w6Uaf,0.0,0.0,,0.727,0.499,10.0,-12.712,0.0,0.0567,0.253,0.0,0.0583,0.239,119.944,230440.0,0.362773,0.253,0.369
Escape Rave,6gG7NKqny6eIRvfDeoIVWM,Generic Dystopian City,2c9cdqg2RHY7lzZ1PRFW4G,Abducted By Sharks,1YNmJy1RrOpD5k7dj7DJba,3.0,1.0,2012-09-01,0.518,0.75,10.0,-9.957,0.0,0.0527,0.000224,0.927,0.199,0.124,125.015,138241.0,0.3885,-0.926776,0.437
Make You Hustle,1WmyT5CpxafctWHFEulrhX,Make You Hustle - Single,6sAAWwZaRhBxxtxiUfgDOj,Croatia Squad,3FAUGHLioXySQ1QTnCOWQC,39.0,22.0,2017-04-28,0.827,0.794,1.0,-3.98,1.0,0.0533,0.0294,0.154,0.183,0.449,121.975,199119.0,0.6566379999999999,-0.1246,0.6215
Ik Vari,18hvhdJrvPgrfmAhnxgQzA,My Moment,4SSPhGFS4RyJ1quW8ZVKsC,Kaka Bhaniawala,6APCUvMlLDSe7LbIGuhfsS,28.0,2.0,2009-08-30,0.561,0.943,2.0,-3.873,1.0,0.302,0.0451,0.000361,0.524,0.8,199.814,206053.0,0.529023,0.044739,0.8714999999999999
Scared Now,1b1zWQ4bXfwB0MPjSu2Gjs,"Mo Thugs Records Presents: West Coast Bangers, Vol. 2",7I4OrohyqzbTrkMCoyhBEV,The Game,0NbfKEOTQCcwd6o7wSDOHI,72.0,0.0,2013-07-12,0.606,0.588,1.0,-8.978,1.0,0.193,0.075,0.0,0.142,0.243,77.718,286533.0,0.356328,0.075,0.4155
Ten Years Ahead,3JLiF2wlakbbNx12iuZ8pa,Behind The Music,3NoWJU6iEUKX4WlPsisjFh,The Soundtrack Of Our Lives,1DoYbXxolkSNTovBmuG0C2,38.0,16.0,2001-02-09,0.431,0.681,8.0,-5.574,1.0,0.0255,0.279,0.00151,0.129,0.531,112.238,171480.0,0.293511,0.27749,0.6060000000000001
Future Love (Stripped Down),68AH2KffGmJxOZm4nofAXV,Future Love,5xxsKtPlIHXKTCuHWCl4f1,Ross David,7qI4vqqUV9AMaiIDXsZ21V,18.0,0.0,2014-12-09,0.688,0.325,7.0,-11.876,1.0,0.208,0.542,1.37e-06,0.104,0.531,171.628,226993.0,0.2236,0.54199863,0.42800000000000005
Messenger Bag,6Znu25PVMAyD42sKm8E7lJ,Messenger Bag,4mgLiZZOniiVQpiSrR1wXj,Young Chop,5L0n62BVUljSzKMLyMaFHR,27.0,0.0,2017-06-21,0.79,0.73,0.0,-6.914,0.0,0.335,0.0873,0.0,0.168,0.66,83.999,171494.0,0.5767,0.0873,0.6950000000000001
"The Other One [Live At Community War Memorial, Rochester, NY, November 5, 1977]",5qCTKGEV6XxoLHhf0xnbZc,"Dick's Picks Vol. 34: 11/5/77 (Community War Memorial, Rochester, NY)",24rc4HaQfvOOSnq32PkOC1,Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,67.0,9.0,,0.461,0.596,11.0,-12.271,0.0,0.0536,0.0248,0.388,0.117,0.604,134.589,742600.0,0.274756,-0.3632,0.6
I Just Get Lonely,4bqGe2CjEszhSIBU6NtUYT,Ronnie Dunn,54ibRJc8g9Un73BcWjIVXa,Ronnie Dunn,1iLuTmIgxCEiEllDSWkeIy,48.0,0.0,2011-06-07,0.505,0.677,7.0,-4.604,1.0,0.0277,0.00204,0.000316,0.364,0.583,102.083,197120.0,0.34188500000000005,0.0017240000000000003,0.63
Eu Vou Ficar (Remix) - Ao Vivo,6SClTQ3mFyX4lOCTIgPhgD,Meu Lugar,1irawiP1fDHeb7hUNf9wxN,Anitta,7FNnA9vBm6EKceENgCGRMb,82.0,21.0,2014-06-03,0.685,0.915,5.0,-8.839,0.0,0.113,0.0859,0.000144,0.739,0.368,139.944,151057.0,0.6267750000000001,0.085756,0.6415
Shotgun,3QVcaIDqRBGeWQ2aPISuS2,Shake And Fingerpop,6VC3qOMVavfDLjfnMe6GIQ,Junior Walker,2PxH3JEeOmODWGfYrgv0YA,5.0,0.0,2006-12-12,0.726,0.509,1.0,-10.512,1.0,0.0563,0.00575,0.0,0.0678,0.659,121.543,184760.0,0.369534,0.00575,0.5840000000000001
Youre Too Young For Me,3DNLvnx4lsl4TG8IhHsgUV,Back in the Saddle,7mkoNcHnx74XFH7qsxS7XP,The Bobbyteens,1vkkoAtqgYweUKawYtjzNi,2.0,0.0,2013-04-02,0.183,0.667,1.0,-5.865,1.0,0.0349,0.0542,0.00574,0.131,0.764,155.019,114253.0,0.122061,0.048459999999999996,0.7155
I'm in Love with the Summertime,0e7ktN36FqWcZdhjDrnqoX,Standards,0FYurJzT9HcIhpgN8gBJti,Dirty Bangs,4Mzg9OHCX5l4ADUirP96Wo,0.0,0.0,2015-09-11,0.529,0.644,1.0,-13.174,0.0,0.0273,3.89e-06,0.395,0.209,0.474,115.113,196206.0,0.34067600000000003,-0.39499611,0.5589999999999999
Spectral Dusk,0bOvXtbtaOBziejyzQqr3j,Spectral Dusk,6cVNZj6U242ypp70eiFxMk,Evening Hymns,42ss0pOkCWjV7Q7NMTjGHU,13.0,0.0,2012-08-17,0.358,0.039,3.0,-18.123,1.0,0.532,0.853,1.81e-05,0.199,0.0881,86.906,440800.0,0.013961999999999999,0.8529819,0.06355
La Fuga ( El Chapo Guzman ),3t6ZAKnEop6jEmM67NTsJc,La Fuga (El Chapo Guzman),3dJ1eoobNAMMDXzbfo7gxU,"Mario ""El Cachorro"" Delgado",2C6aTaybjOqqtdTxKx8xTX,46.0,0.0,2015-07-15,0.679,0.727,9.0,-3.089,1.0,0.034,0.396,0.0,0.105,0.766,110.233,195667.0,0.49363300000000004,0.396,0.7464999999999999
Sixteen Blue [Outtake - Alternate Vocal],11WdDy6o59EJi1nSLD5qH1,Let It Be [Expanded Edition],4LwFCUyV4wM6SEg84PaLuL,The Replacements,4WPY0N74T3KUja57xMQTZ3,51.0,16.0,,0.431,0.786,7.0,-8.325,1.0,0.0335,0.0324,0.00286,0.381,0.569,118.081,286307.0,0.338766,0.029539999999999997,0.6775
"Messiah, Part Two: He was cut off out of the land of the living (soprano II)",27HU0HEFInCsaY5QJXZ5rO,Handel: Messiah,7lS2T81upixkgbzo6zwhdh,George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,65.0,0.0,1987-01-01,0.256,0.129,9.0,-24.784,1.0,0.0617,0.934,0.000967,0.682,0.316,66.384,17880.0,0.033024000000000005,0.933033,0.2225
Internet Pirates,5qV5XCbP838RlDz3nCm8vf,Evolution,4UdW6xfxWUyX75XXEvDd4h,Ghost Town,6MM2Na1OX5kh9QjazXBeIN,46.0,0.0,2015-11-06,0.657,0.899,2.0,-4.332,0.0,0.0792,0.00182,0.000463,0.332,0.466,128.988,267731.0,0.590643,0.0013570000000000001,0.6825
Summer Will Come,1HPcJMo8zAgBaATkMNO6UU,Old Hag You Have Killed Me,4pBkNGYnUOjk6Ihxx2cyrF,The Bothy Band,37fTum13aTdEbeGGLMUhXz,26.0,6.0,,0.448,0.114,6.0,-16.009,0.0,0.0308,0.842,0.556,0.112,0.174,116.025,209160.0,0.051072000000000006,0.2859999999999999,0.144
Glory,1B1EUHV09N9JxBoQaXMwcT,We Made This Ourselves,3ckmVVldAijVpuAeqRwbXw,Essie Jain,20GxtfhlcLA84l4NCq7xPC,48.0,9.0,,0.475,0.0483,6.0,-18.357,1.0,0.0391,0.953,0.106,0.104,0.184,125.465,278080.0,0.0229425,0.847,0.11615
Freestyle,5w8E3la60ZCqmwxz9VCI23,After da Kappa 2k1,0BjtNSd6eGaApM9LPbwhHh,Swishahouse,7qpbQKIG4ghU6YXxB5kI6r,41.0,5.0,2013-11-26,0.837,0.441,9.0,-10.845,1.0,0.45,0.0262,0.0,0.207,0.471,135.628,304267.0,0.369117,0.0262,0.45599999999999996
Vanity's Fair,6JKi3iWIe2KBcF13UCAjLC,Conversation Piece,00WQtQmL9Nh5E4MGwV5UC6,A Lot Like Birds,4tGd3HHlV4RVOdlBc5LAW3,38.0,38.0,,0.355,0.99,2.0,-2.091,1.0,0.199,0.00279,0.0,0.289,0.466,129.047,320013.0,0.35145,0.00279,0.728
Holidays,7CH8W7Nt7gJDEZLFfFjqly,Holidays,2AjiirTvdABxb6A8XO7cpK,The Lonely Wild,7uG1pvcReIxuBhvpabjdom,12.0,6.0,2014-11-11,0.242,0.73,0.0,-3.979,1.0,0.0359,0.0323,7.18e-05,0.101,0.294,130.192,339328.0,0.17665999999999998,0.032228200000000005,0.512
Mood Macabre (Link),20ostMha6eFjjpX6qXvZO3,Kpm 1000 Series: Dramatic Background,3ecLIwXqj5YXdd4lMmWIwd,Stan Tracey,4XJ0Z7EaY8Vj9T4rev8uMG,5.0,0.0,1970-01-01,0.3,0.0987,7.0,-22.142,1.0,0.0433,0.655,0.99,0.111,0.0384,76.736,30507.0,0.029609999999999997,-0.33499999999999996,0.06855
Spark - Radio Version,58LcP8XdCAgeqP0AdXnTp4,Spark,5C9ram8L53QXGZKGT17Cl4,In-Phase,52HrdVaG2eVCSWx762WoKi,20.0,16.0,2014-12-03,0.565,0.954,1.0,-3.72,1.0,0.0671,0.00114,0.0832,0.336,0.3,150.056,182500.0,0.5390099999999999,-0.08206,0.627
Day 32,6ZApIHK1DgxJj8Uu4ZM318,50 Days For Dilla Vol. 2,3WY1UhU8tiy7IA6pqWhpZx,Ta-ku,13Kd75NSHSp9lB4CaqPMOV,50.0,7.0,2012-07-24,0.545,0.773,10.0,-7.014,0.0,0.067,0.0272,0.911,0.142,0.415,191.96,64993.0,0.421285,-0.8838,0.594
Burning Heart,3Tg7U9GZHK8XRo4L8Lcu4S,Love Stands Forever,4EWohj55JcbsVXClHcYCxS,Nathan Jess,0toDS0sQ9LKILJv0E2IUR8,19.0,0.0,2013-05-19,0.631,0.526,7.0,-7.735,1.0,0.0329,0.238,2.72e-05,0.17,0.19,119.901,270013.0,0.33190600000000003,0.23797279999999998,0.358
The Beginning,6WLKS4RJLn81iL8PI1qcbH,Heavy Starch,6CUm96j4cY7AFvquKN7XOq,Dirty Art Club,2DcAdoxP41GECOfZt2MhQL,44.0,26.0,2011-02-08,0.437,0.628,4.0,-9.125,0.0,0.136,0.26,0.2,0.298,0.417,173.05,102177.0,0.274436,0.06,0.5225
Matie's Trophes,4BLB2VbvVbYBrxX9rlLlCP,Port of Call,3zfRVWIS7Fmz7dmpOioo3v,Cecil Taylor,5jtGuhEEDh07yaFfm8qHg7,20.0,0.0,1960-01-01,0.521,0.354,5.0,-13.392,0.0,0.077,0.739,0.0272,0.173,0.518,137.908,621707.0,0.184434,0.7118,0.436
Friends - Original,5PB3f55jP1dC4sNB1SnvFD,Liquid Diamonds,2T4PughXKAGX17Ro6XyOxA,Leon Lowman,6CCt1ZVDdcHMYkS3ylej9R,18.0,11.0,,0.706,0.719,2.0,-6.374,1.0,0.0374,0.0628,0.415,0.0823,0.546,94.047,342012.0,0.5076139999999999,-0.35219999999999996,0.6325000000000001
Goosefeather,0TCffEDtmkDo47hNPty54n,Live at Life is good,6s5hkfpIrAiOhYgmuJoEOD,Ryan Montbleau,5Q2ZtOZ0vOdtcjGDOq6ZQc,47.0,3.0,2011-09-27,0.418,0.766,5.0,-7.065,0.0,0.044,0.0427,0.921,0.0559,0.65,180.835,144867.0,0.320188,-0.8783000000000001,0.708
